CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,mes,anho,dia,nombre_mes
1532790,Female,Betty Ross,Beaumont,TX,Texas,77708,United States,North America,1958-04-19,4,1958,Saturday,April
1533025,Male,Charles Chiang,Golden Valley,MN,Minnesota,55427,United States,North America,1953-10-13,10,1953,Tuesday,October
1533095,Female,Sherry Smith,Tampa,FL,Florida,33634,United States,North America,1936-07-22,7,1936,Wednesday,July
1533148,Female,Rita Burke,Corpus Christi,TX,Texas,78476,United States,North America,1941-04-18,4,1941,Friday,April
1533246,Male,Jose Merkle,Virginia Beach,VA,Virginia,23464,United States,North America,1997-10-18,10,1997,Saturday,October
1533381,Female,Morgan Herman,River Edge,NJ,New Jersey,7649,United States,North America,1987-02-18,2,1987,Wednesday,February
1533401,Male,Jayson Harrison,Saginaw,MI,Michigan,48607,United States,North America,1960-08-24,8,1960,Wednesday,August
1533574,Male,Bobby Dunham,San Antonio,TX,Texas,78238,United States,North America,1948-09-12,9,1948,Sunday,September
1533894,Female,Victoria Haynes,Syracuse,NY,New York,13202,United States,North America,1967-11-23,11,1967,Thursday,November
1533906,Female,Jodi Bolt,Wichita,KS,Kansas,67213,United States,North America,1967-05-31,5,1967,Wednesday,May
1534032,Male,Bernard Rodrigue,San Antonio,TX,Texas,78148,United States,North America,1941-07-22,7,1941,Tuesday,July
1534133,Female,Cyndy Cobb,Atlanta,GA,Georgia,30342,United States,North America,1995-03-08,3,1995,Wednesday,March
1534242,Male,Robert Emrich,Los Angeles,CA,California,90071,United States,North America,1981-01-07,1,1981,Wednesday,January
1534539,Male,Richard Desantis,Houston,TX,Texas,77007,United States,North America,1953-11-30,11,1953,Monday,November
1534621,Male,Ollie Mills,Moundridge,KS,Kansas,67107,United States,North America,1997-03-06,3,1997,Thursday,March
1534676,Male,William Gonzalez,Detroit,MI,Michigan,48204,United States,North America,1942-11-01,11,1942,Sunday,November
1534703,Female,Leslie Crisp,Foxborough,MA,Massachusetts,2035,United States,North America,1975-06-25,6,1975,Wednesday,June
1534799,Male,Joseph Contreras,Portland,OR,Oregon,97205,United States,North America,2001-12-06,12,2001,Thursday,December
1534954,Female,Elizabeth Juneau,Salt Lake City,UT,Utah,84104,United States,North America,1969-11-23,11,1969,Sunday,November
1534968,Male,Kevin Goo,Chicago,IL,Illinois,60605,United States,North America,1977-09-10,9,1977,Saturday,September
1535089,Female,Cheryl Stickel,Marietta,GA,Georgia,30062,United States,North America,1940-12-28,12,1940,Saturday,December
1535104,Male,Harold Cabral,Indianapolis,IN,Indiana,46204,United States,North America,1988-04-15,4,1988,Friday,April
1535347,Male,Elmer Spada,Machias,ME,Maine,4654,United States,North America,1995-03-09,3,1995,Thursday,March
1535357,Female,Elizabeth Williams,Los Angeles,CA,California,90071,United States,North America,1986-03-20,3,1986,Thursday,March
1535406,Male,Leroy Lott,Downers Grove,IL,Illinois,60515,United States,North America,1952-08-09,8,1952,Saturday,August
1535424,Male,Benjamin Patrick,Lanham,MD,Maryland,20706,United States,North America,1988-10-04,10,1988,Tuesday,October
1535433,Male,Allen Boudreaux,Los Angeles,CA,California,90046,United States,North America,1982-05-22,5,1982,Saturday,May
1535508,Male,Bradley Wilson,Wenatchee,WA,Washington,98801,United States,North America,1970-11-15,11,1970,Sunday,November
1535615,Female,Heidi Keys,Louisville,KY,Kentucky,40299,United States,North America,1990-04-11,4,1990,Wednesday,April
1535646,Male,Jerry Cosby,Ripley,WV,West Virginia,25271,United States,North America,1987-05-08,5,1987,Friday,May
1535696,Male,James Funke,Hickory Hills,IL,Illinois,60457,United States,North America,1985-07-03,7,1985,Wednesday,July
1535726,Female,Christine Kerner,Wheeling,WV,West Virginia,26003,United States,North America,1991-02-18,2,1991,Monday,February
1535814,Female,Delores Keister,Santa Barbara,CA,California,93101,United States,North America,1936-04-29,4,1936,Wednesday,April
1536206,Male,Aaron Pettit,Oklahoma City,OK,Oklahoma,73106,United States,North America,1945-12-05,12,1945,Wednesday,December
1536254,Male,Lawrence Atkin,Austin,TX,Texas,78701,United States,North America,1935-07-10,7,1935,Wednesday,July
1536373,Male,Stanley Blank,Miami,FL,Florida,33169,United States,North America,1972-05-25,5,1972,Thursday,May
1536505,Female,Pearl Moore,Bordentown,NJ,New Jersey,8505,United States,North America,1985-08-31,8,1985,Saturday,August
1536966,Male,Ricky Corbett,West Nyack,NY,New York,10994,United States,North America,1960-09-01,9,1960,Thursday,September
1537074,Female,Jill Ennis,Cleburne,TX,Texas,76031,United States,North America,1976-07-02,7,1976,Friday,July
1537138,Female,Gloria Doughty,Stockton,CA,California,95202,United States,North America,1999-07-02,7,1999,Friday,July
1537178,Female,Laura Hamilton,Rochester,MA,Massachusetts,2770,United States,North America,1952-11-13,11,1952,Thursday,November
1537343,Male,Christopher Kent,New Bedford,MA,Massachusetts,2740,United States,North America,1941-11-05,11,1941,Wednesday,November
1537435,Male,Jesse Morgan,Longmont,CO,Colorado,80501,United States,North America,1973-01-10,1,1973,Wednesday,January
1537459,Female,Beatriz Riley,Newark,NJ,New Jersey,7102,United States,North America,1972-04-22,4,1972,Saturday,April
1537507,Female,Nora Barga,Bridgeview,IL,Illinois,60455,United States,North America,1966-08-27,8,1966,Saturday,August
1537589,Male,Edward Hunter,New York,NY,New York,10021,United States,North America,1955-06-28,6,1955,Tuesday,June
1537923,Male,Alan Ramos,Toledo,OH,Ohio,43615,United States,North America,1955-10-19,10,1955,Wednesday,October
1538028,Male,Winfred Burns,Hemet,CA,California,92543,United States,North America,1955-12-09,12,1955,Friday,December
1538087,Female,Margaret Norberg,Saginaw,MI,Michigan,48607,United States,North America,1970-07-15,7,1970,Wednesday,July
1538150,Female,Phyllis Powell,Washta,IA,Iowa,51061,United States,North America,1985-08-22,8,1985,Thursday,August
1538224,Male,Richard Bixby,Albany,GA,Georgia,31707,United States,North America,1981-03-12,3,1981,Thursday,March
1538233,Female,Tamika Keller,Pampa,TX,Texas,79065,United States,North America,1999-11-12,11,1999,Friday,November
1538337,Male,Edward Pendleton,Birmingham,AL,Alabama,35203,United States,North America,1974-11-30,11,1974,Saturday,November
1538365,Female,Dorothy Goodwin,Alexandria,VA,Virginia,22310,United States,North America,1950-10-29,10,1950,Sunday,October
1538436,Female,Amanda McConnell,New York,NY,New York,10013,United States,North America,1953-08-12,8,1953,Wednesday,August
1538632,Female,Glenda Gibson,Bayonne,NJ,New Jersey,7002,United States,North America,1971-05-17,5,1971,Monday,May
1538662,Male,Lonnie Goodwin,Sheridan,MO,Missouri,64486,United States,North America,1993-10-24,10,1993,Sunday,October
1538667,Male,Jeffrey Fleenor,New York,NY,New York,10011,United States,North America,1953-09-17,9,1953,Thursday,September
1538685,Male,Zachary Sperling,Northbrook,IL,Illinois,60062,United States,North America,1962-02-09,2,1962,Friday,February
1538701,Male,Jason Griffin,West Des Moines,IA,Iowa,50266,United States,North America,1990-09-29,9,1990,Saturday,September
1538797,Male,Amos Valenti,Dallas,TX,Texas,75204,United States,North America,1989-01-13,1,1989,Friday,January
1538894,Male,Fletcher Rasch,Blue Island,IL,Illinois,60406,United States,North America,1961-01-15,1,1961,Sunday,January
1538902,Male,Mitchell Alexander,Piscataway,NJ,New Jersey,8854,United States,North America,1987-04-06,4,1987,Monday,April
1538967,Male,Richard Dingman,Houston,TX,Texas,77032,United States,North America,2001-01-05,1,2001,Friday,January
1538998,Male,Jack Huffman,Santa Barbara,CA,California,93101,United States,North America,1942-12-04,12,1942,Friday,December
1539041,Female,Pamela Staley,Plaquemine,LA,Louisiana,70764,United States,North America,2000-01-21,1,2000,Friday,January
1539245,Male,Brett Brewer,Pascagoula,MS,Mississippi,39567,United States,North America,2000-04-02,4,2000,Sunday,April
1539247,Male,Rory Stetler,Gainesville,GA,Georgia,30501,United States,North America,1989-10-06,10,1989,Friday,October
1539336,Female,Stacey Moore,Park City,MT,Montana,59063,United States,North America,1990-01-05,1,1990,Friday,January
1539384,Male,Felix Jones,Milwaukee,WI,Wisconsin,53218,United States,North America,1980-04-30,4,1980,Wednesday,April
1539414,Female,Michelle McKenna,Orlando,FL,Florida,32810,United States,North America,1995-11-08,11,1995,Wednesday,November
1539544,Female,Alisha Jinks,Columbus,OH,Ohio,43209,United States,North America,1966-08-08,8,1966,Monday,August
1539575,Male,Robert Burns,Portland,PA,Pennsylvania,97205,United States,North America,1959-11-14,11,1959,Saturday,November
1539806,Male,Shawn Harris,Green River,WY,Wyoming,82935,United States,North America,1962-04-22,4,1962,Sunday,April
1539986,Female,Angelica Gaines,Mobile,MS,Mississippi,36575,United States,North America,1988-08-23,8,1988,Tuesday,August
1540067,Female,Judith Davis,Port Isabel,TX,Texas,78578,United States,North America,1981-09-12,9,1981,Saturday,September
1540192,Female,Mary Dang,Pittsburgh,PA,Pennsylvania,15205,United States,North America,1954-02-15,2,1954,Monday,February
1540227,Male,Sergio Laub,Miami,FL,Florida,33179,United States,North America,1947-12-03,12,1947,Wednesday,December
1540278,Female,Kelly Kyle,Spring City,TN,Tennessee,37381,United States,North America,1970-03-08,3,1970,Sunday,March
1540284,Male,Chase Guzman,Seattle,WA,Washington,98119,United States,North America,1962-01-19,1,1962,Friday,January
1540376,Male,James McHenry,Atlanta,GA,Georgia,30342,United States,North America,1975-08-06,8,1975,Wednesday,August
1540544,Female,Barbara Dennie,Los Angeles,CA,California,90017,United States,North America,1973-08-01,8,1973,Wednesday,August
1540569,Male,Clifford Crosley,Stockton,CA,California,95204,United States,North America,1942-03-18,3,1942,Wednesday,March
1540634,Male,Joseph Johnson,Akron,OH,Ohio,44308,United States,North America,1998-09-11,9,1998,Friday,September
1540821,Female,Diane Behne,El Paso,TX,Texas,79901,United States,North America,1968-01-22,1,1968,Monday,January
1540849,Male,Joseph Corrales,Bloomfield Township,MI,Michigan,48302,United States,North America,1958-01-21,1,1958,Tuesday,January
1541000,Male,Adam Davis,Red Bank,NJ,New Jersey,7701,United States,North America,1937-10-31,10,1937,Sunday,October
1541091,Female,Desire Goodman,Van Nuys,CA,California,91405,United States,North America,1952-05-17,5,1952,Saturday,May
1541239,Female,Sandra Blum,Baton Rouge,LA,Louisiana,70806,United States,North America,1982-05-28,5,1982,Friday,May
1541249,Female,Jeanette Clinton,Jasper,IN,Indiana,47546,United States,North America,2001-11-05,11,2001,Monday,November
1541279,Female,Wendy Jarrell,Dayton,OH,Ohio,45402,United States,North America,1970-04-21,4,1970,Tuesday,April
1541470,Female,Mary Lambert,Mobile,AL,Alabama,36602,United States,North America,2001-04-06,4,2001,Friday,April
1541474,Male,Michael Martin,Missoula,MT,Montana,59802,United States,North America,1969-08-15,8,1969,Friday,August
1541524,Female,Tricia Taylor,Starkville,MS,Mississippi,39759,United States,North America,1994-01-21,1,1994,Friday,January
1541599,Female,Maria Bonner,Tampa,FL,Florida,33602,United States,North America,1954-10-31,10,1954,Sunday,October
1541789,Male,Mike Sample,Syracuse,NY,New York,13206,United States,North America,1971-10-12,10,1971,Tuesday,October
1542293,Female,Rochelle Morales,Mebane,NC,North Carolina,27302,United States,North America,1953-01-24,1,1953,Saturday,January
1542311,Female,Susan Jaques,New York,NY,New York,10031,United States,North America,1965-05-18,5,1965,Tuesday,May
1542332,Female,Rosemary Wilson,Algonquin,IL,Illinois,60102,United States,North America,1969-05-02,5,1969,Friday,May
1542383,Male,Alvin Cromwell,Gainesville,GA,Georgia,30501,United States,North America,2001-04-30,4,2001,Monday,April
1542481,Female,Joyce Narcisse,Show Low,AZ,Arizona,85901,United States,North America,1949-06-15,6,1949,Wednesday,June
1542495,Female,Josephine Colburn,Miami Springs,FL,Florida,33166,United States,North America,1959-12-14,12,1959,Monday,December
1542502,Male,Michael Paine,Burlington,VT,Vermont,5401,United States,North America,1990-12-11,12,1990,Tuesday,December
1542638,Female,Mercedes Olivo,West Los Angeles,CA,California,90025,United States,North America,1977-07-22,7,1977,Friday,July
1542784,Female,Vanessa Vazquez,La Harpe,IL,Illinois,61450,United States,North America,1953-05-19,5,1953,Tuesday,May
1542787,Male,Moshe Steele,Lake Worth,FL,Florida,33463,United States,North America,1950-07-19,7,1950,Wednesday,July
1543271,Male,Leo Silver,Quincy,MA,Massachusetts,2169,United States,North America,1996-11-08,11,1996,Friday,November
1543294,Female,Jennie Martin,Dubuque,IA,Iowa,52001,United States,North America,1961-06-01,6,1961,Thursday,June
1543325,Female,Marlene Merritt,Albuquerque,NM,New Mexico,87102,United States,North America,2000-07-16,7,2000,Sunday,July
1543466,Male,Greg Ramey,Griffin,GA,Georgia,30224,United States,North America,1975-03-28,3,1975,Friday,March
1543785,Female,Rachelle Brady,Dallas,TX,Texas,75202,United States,North America,1968-05-14,5,1968,Tuesday,May
1543787,Female,Kelly Fagan,Houston,TX,Texas,77032,United States,North America,1969-11-09,11,1969,Sunday,November
1543863,Female,Lisa Hutchins,San Antonio,TX,Texas,78205,United States,North America,1980-08-25,8,1980,Monday,August
1543958,Female,Stephanie Turner,Honolulu,HI,Hawaii,96819,United States,North America,1993-11-12,11,1993,Friday,November
1544231,Female,Denise Lee,Anaheim,CA,California,92801,United States,North America,1939-03-03,3,1939,Friday,March
1544244,Female,Ann Williams,San Jose,CA,California,95113,United States,North America,1962-08-14,8,1962,Tuesday,August
1544283,Male,Ronald Musselman,Maryland Heights,MO,Missouri,63043,United States,North America,1937-06-24,6,1937,Thursday,June
1544289,Male,Mark Bowers,Tyler,TX,Texas,75757,United States,North America,1981-11-03,11,1981,Tuesday,November
1544330,Female,Alicia King,Westerville,OH,Ohio,43081,United States,North America,1943-12-17,12,1943,Friday,December
1544423,Male,George Stilson,Maitland,FL,Florida,32751,United States,North America,1966-02-21,2,1966,Monday,February
1544429,Female,Jessica Powell,Hannaford,ND,North Dakota,58448,United States,North America,1938-10-16,10,1938,Sunday,October
1544497,Male,Richard Mosley,Baywood Park,CA,California,93401,United States,North America,1964-11-19,11,1964,Thursday,November
1544568,Female,Willie Wallace,Porter,TX,Texas,77365,United States,North America,1968-10-21,10,1968,Monday,October
1544577,Male,Richard Evans,Washington,DC,Washington DC,20007,United States,North America,1951-02-25,2,1951,Sunday,February
1544679,Female,Kim Edgington,Lafayette,LA,Louisiana,70506,United States,North America,1975-01-16,1,1975,Thursday,January
1544722,Female,Angela Tennant,Chicago,IL,Illinois,60605,United States,North America,1972-10-22,10,1972,Sunday,October
1544819,Female,Dorothy Gonzalez,Portland,ME,Maine,4101,United States,North America,1946-10-29,10,1946,Tuesday,October
1545230,Male,Donald Whisman,Roanoke,VA,Virginia,24011,United States,North America,1997-03-05,3,1997,Wednesday,March
1545880,Female,Venus Russell,Hays,KS,Kansas,67601,United States,North America,1951-06-15,6,1951,Friday,June
1545927,Male,Christopher Rivera,Altoona,PA,Pennsylvania,16602,United States,North America,1988-02-10,2,1988,Wednesday,February
1546247,Female,Hope Fiorentino,Melrose,MT,Montana,59743,United States,North America,1980-04-01,4,1980,Tuesday,April
1546540,Female,Nancy Foret,El Paso,IL,Illinois,61738,United States,North America,1994-05-15,5,1994,Sunday,May
1546647,Female,Kristi Stamm,Chicago,IL,Illinois,60609,United States,North America,1948-10-17,10,1948,Sunday,October
1546746,Male,Milan Evans,Bethany,MO,Missouri,64424,United States,North America,1969-12-25,12,1969,Thursday,December
1546902,Male,Paul Harvey,Boston,MA,Massachusetts,2110,United States,North America,1943-11-06,11,1943,Saturday,November
1546927,Male,Juan Chavez,West Allis,WI,Wisconsin,53227,United States,North America,1956-10-20,10,1956,Saturday,October
